key,n,m,mmsp_lb,mmsp_time,mmsp_lp,lp_pc,lp_pc_time,bigm_lp,bigm_lp_time,best_lb,simple_lb
N_m2_makespan_N5d,73,2,90.91,0.0019965171813964,90.90909090909088,90.90909090909088,1.681107521057129,40.5,0.6110529899597168,90.91,
N_m2_makespan_N5e,73,2,90.91,0.0020959377288818,90.90909090909092,90.9090909090909,1.5974082946777344,50.5,0.7161097526550293,90.91,
N_m2_makespan_N6a,97,2,90.91,0.0030004978179931,90.90909090909092,90.90909090909088,1.8592991828918457,40.0,1.255070686340332,90.91,
N_m2_makespan_N6b,97,2,90.91,0.0029969215393066,90.90909090909092,90.90909090909096,2.235272169113159,58.0,1.2287237644195557,90.91,
N_m2_makespan_N6c,97,2,90.90999999999995,0.0031104087829589,90.90909090909092,90.90909090909096,2.395275354385376,43.0,1.2424383163452148,90.90999999999995,
N_m2_makespan_N6d,97,2,90.91,0.0050604343414306,90.9090909090909,90.90909090909096,2.2836642265319824,49.0,1.2117538452148438,90.91,
N_m2_makespan_N6e,97,2,90.90999999999998,0.0049991607666015,90.9090909090909,90.90909090909092,2.155028343200684,53.0,1.2870299816131592,90.90999999999998,
N_m2_makespan_N7a,197,2,90.90909090909092,0.0030021667480468,90.90909090909092,90.90909090909103,4.324876546859741,,,90.90909090909103,
N_m2_makespan_N7b,197,2,90.9090909090909,0.0149986743927001,90.9090909090909,90.90909090909084,4.113767623901367,,,90.9090909090909,
N_m2_makespan_N7c,197,2,90.91,0.0085058212280273,90.90909090909092,90.90909090909092,4.175732135772705,,,90.91,
N_m2_makespan_N7d,197,2,90.90999999999995,0.0079996585845947,90.9090909090909,90.90909090909092,3.845842123031616,,,90.90999999999995,
